Time,Vm
33.974,-64.0869
33.975,-64.0259
33.976,-64.1174
33.977,-64.0259
33.978,-64.0259
33.979,-64.0564
33.98,-64.0869
33.981,-64.0869
33.982,-64.1174
33.983,-63.9954
33.984,-64.0564
33.985,-64.1785
33.986,-64.1479
33.987,-63.9343
33.988,-64.0259
33.989,-63.9648
33.99,-64.0564
33.991,-64.0259
33.992,-64.1174
33.993,-63.8733
33.994,-63.9343
33.995,-63.8428
33.996,-63.9648
33.997,-64.0564
33.998,-64.0259
33.999,-63.9343
34,-64.0869
34.001,-64.0564
34.002,-64.0869
34.003,-64.0259
34.004,-63.8428
34.005,-63.8428
34.006,-63.8123
34.007,-63.8733
34.008,-63.7817
34.009,-63.8123
34.01,-63.8123
34.011,-63.9648
34.012,-63.7512
34.013,-63.7817
34.014,-63.9038
34.015,-63.9648
34.016,-63.9648
34.017,-63.8428
34.018,-63.9038
34.019,-63.9343
34.02,-63.9648
34.021,-63.8428
34.022,-63.9343
34.023,-63.8123
34.024,-63.8428
34.025,-63.8428
34.026,-63.9038
34.027,-63.6597
34.028,-63.8733
34.029,-63.7817
34.03,-63.8123
34.031,-63.7817
34.032,-63.8733
34.033,-63.8733
34.034,-63.9038
34.035,-63.8733
34.036,-63.9038
34.037,-63.9648
34.038,-63.6597
34.039,-62.7136
34.04,-59.967
34.041,-43.9148
34.042,45.7764
34.043,47.1191
34.044,44.4336
34.045,44.1589
34.046,44.1895
34.047,44.1284
34.048,44.1589
34.049,44.1589
34.05,44.3115
34.051,44.5862
34.052,44.6167
34.053,44.8914
34.054,44.9829
34.055,45.166
34.056,45.2881
34.057,45.5017
34.058,45.4712
34.059,45.6543
34.06,45.6238
34.061,45.6848
34.062,45.8679
34.063,45.7153
34.064,45.6848
34.065,45.7153
34.066,45.4712
34.067,45.5933
34.068,45.2881
34.069,45.3186
34.07,45.166
34.071,45.0439
34.072,45.0134
34.073,44.8608
34.074,44.6472
34.075,44.6472
34.076,44.4946
34.077,44.4641
34.078,44.22
34.079,44.281
34.08,43.8843
34.081,43.7317
34.082,43.7012
34.083,43.396
34.084,43.335
34.085,43.0298
34.086,43.0603
34.087,42.8772
34.088,42.6636
34.089,42.511
34.09,42.2974
34.091,41.9617
34.092,41.7786
34.093,41.9312
34.094,41.5039
34.095,41.3513
34.096,41.1072
34.097,40.802
34.098,40.5579
34.099,40.4663
34.1,40.2832
34.101,39.978
34.102,39.856
34.103,39.7339
34.104,39.6729
34.105,39.3982
34.106,39.1846
34.107,38.9709
34.108,38.7573
34.109,38.4216
34.11,38.3301
34.111,38.0859
34.112,37.9333
34.113,37.6587
34.114,37.384
34.115,37.323
34.116,37.0178
34.117,36.7432
34.118,36.6516
34.119,36.3159
34.12,36.1633
34.121,35.9192
34.122,35.8276
34.123,35.5835
34.124,35.3699
34.125,35.0647
34.126,35.0647
34.127,34.6069
34.128,34.3628
34.129,34.1492
34.13,33.9355
34.131,33.5388
34.132,33.4778
34.133,33.0811
34.134,32.8979
34.135,32.6843
34.136,32.5012
34.137,32.2266
34.138,32.1045
34.139,31.9519
34.14,31.5857
34.141,31.2805
34.142,31.0059
34.143,30.8228
34.144,30.6091
34.145,30.426
34.146,30.0903
34.147,29.7852
34.148,29.541
34.149,29.2969
34.15,28.9001
34.151,28.8086
34.152,28.1982
34.153,28.1067
34.154,27.8931
34.155,27.5574
34.156,27.2217
34.157,26.886
34.158,26.6418
34.159,26.2451
34.16,26.062
34.161,25.8179
34.162,25.4517
34.163,25.1465
34.164,24.7498
34.165,24.4751
34.166,24.0479
34.167,23.7122
34.168,23.2849
34.169,22.8271
34.17,22.583
34.171,22.2168
34.172,21.8811
34.173,21.5454
34.174,21.0571
34.175,20.874
34.176,20.5994
34.177,20.2026
34.178,19.7144
34.179,19.3481
34.18,18.8904
34.181,18.4326
34.182,18.0664
34.183,17.6086
34.184,17.1204
34.185,16.571
34.186,16.1438
34.187,15.5945
34.188,15.1672
34.189,14.801
34.19,14.2822
34.191,13.7329
34.192,13.3667
34.193,12.7258
34.194,12.0544
34.195,11.6272
34.196,10.9558
34.197,10.3455
34.198,9.73511
34.199,9.0332
34.2,8.3313
34.201,7.62939
34.202,6.95801
34.203,6.28662
34.204,5.46265
34.205,4.82178
34.206,3.96729
34.207,3.08228
34.208,2.28882
34.209,1.19019
34.21,0.305176
34.211,-0.793457
34.212,-1.86157
34.213,-2.7771
34.214,-4.08936
34.215,-5.21851
34.216,-6.68335
34.217,-7.96509
34.218,-9.3689
34.219,-10.8643
34.22,-12.3596
34.221,-13.6414
34.222,-15.1672
34.223,-16.8762
34.224,-18.5547
34.225,-20.1111
34.226,-22.0032
34.227,-23.8342
34.228,-25.6653
34.229,-27.6184
34.23,-29.5715
34.231,-31.5552
34.232,-33.5693
34.233,-35.4309
34.234,-37.5061
34.235,-39.4592
34.236,-41.2598
34.237,-43.2129
34.238,-44.8914
34.239,-46.7529
34.24,-48.4314
34.241,-49.8657
34.242,-51.4221
34.243,-52.887
34.244,-54.1382
34.245,-55.3284
34.246,-56.3965
34.247,-57.3425
34.248,-58.3191
34.249,-59.2041
34.25,-59.906
34.251,-60.5774
34.252,-61.1572
34.253,-61.7065
34.254,-62.2253
34.255,-62.6526
34.256,-63.2324
34.257,-63.446
34.258,-63.7817
34.259,-64.1785
34.26,-64.3616
34.261,-64.6362
34.262,-64.7278
34.263,-65.0635
34.264,-65.3076
34.265,-65.3076
34.266,-65.7349
34.267,-65.918
34.268,-66.04
34.269,-66.1926
34.27,-66.2231
34.271,-66.3147
34.272,-66.4368
34.273,-66.4368
34.274,-66.5588
34.275,-66.6504
34.276,-66.7725
34.277,-66.8335
34.278,-66.803
34.279,-66.803
34.28,-66.9861
34.281,-67.1082
34.282,-67.0471
34.283,-67.1692
34.284,-67.2607
34.285,-67.1692
34.286,-67.2302
34.287,-67.4133
34.288,-67.4744
34.289,-67.2913
34.29,-67.4438
34.291,-67.5354
34.292,-67.4133
34.293,-67.3523
34.294,-67.5354
34.295,-67.5354
34.296,-67.627
34.297,-67.5964
34.298,-67.749
34.299,-67.688
34.3,-67.7185
34.301,-67.7795
34.302,-67.7185
34.303,-67.8101
34.304,-67.8101
34.305,-67.9321
34.306,-67.7795
34.307,-67.749
34.308,-67.9016
34.309,-67.8101
34.31,-67.9016
34.311,-67.8406
34.312,-67.8101
34.313,-67.8711
34.314,-67.9626
34.315,-67.8711
34.316,-67.9321
34.317,-68.1458
34.318,-68.1763
34.319,-68.1152
34.32,-67.9932
34.321,-67.9626
34.322,-68.0237
34.323,-68.0847
34.324,-67.9016
34.325,-67.9321
34.326,-68.0847
34.327,-68.0542
34.328,-68.0237
34.329,-68.0542
34.33,-67.9321
34.331,-68.1152
34.332,-68.1152
34.333,-68.0847
34.334,-68.0542
34.335,-68.1152
34.336,-68.1152
34.337,-68.2068
34.338,-68.0847
34.339,-67.9932
34.34,-68.1458
34.341,-68.1458
34.342,-68.1458
34.343,-68.0847
34.344,-68.1458
34.345,-68.1763
34.346,-68.0847
34.347,-68.1458
34.348,-68.2068
34.349,-68.2373
34.35,-68.1458
34.351,-68.1458
34.352,-68.1763
34.353,-68.2373
34.354,-68.2678
34.355,-68.1763
34.356,-68.0847
34.357,-68.1152
34.358,-68.2373
34.359,-68.1458
34.36,-68.1458
34.361,-68.2068
34.362,-68.2678
34.363,-68.1763
34.364,-68.1763
34.365,-68.2678
34.366,-68.2678
34.367,-68.3289
34.368,-68.2678
34.369,-68.3289
34.37,-68.2678
34.371,-68.2068
34.372,-68.2068
34.373,-68.1763
34.374,-68.2373
34.375,-68.2678
34.376,-68.3594
34.377,-68.2373
34.378,-68.2068
34.379,-68.0847
34.38,-68.2373
34.381,-68.2983
34.382,-68.1763
34.383,-68.2983
34.384,-68.3289
34.385,-68.2983
34.386,-68.1763
34.387,-68.2678
34.388,-68.2678
34.389,-68.2373
34.39,-68.2068
34.391,-68.0847
34.392,-68.2373
34.393,-68.0847
34.394,-68.0847
34.395,-68.0847
34.396,-68.0847
34.397,-68.2983
34.398,-68.3594
34.399,-68.0847
34.4,-68.1152
34.401,-68.2983
34.402,-68.2068
34.403,-68.2678
34.404,-68.3289
34.405,-68.1763
34.406,-68.3594
34.407,-68.2373
34.408,-68.2068
34.409,-68.2068
34.41,-68.2373
34.411,-68.1763
34.412,-68.1763
34.413,-68.0542
34.414,-68.3289
34.415,-68.1763
34.416,-68.2068
34.417,-68.3289
34.418,-68.3899
34.419,-68.2983
34.42,-68.1458
34.421,-68.2068
34.422,-68.2678
34.423,-68.2373
34.424,-68.1763
34.425,-68.2068
34.426,-68.3289
34.427,-68.2068
34.428,-68.1763
34.429,-68.1152
34.43,-68.2678
34.431,-68.2068
34.432,-68.2678
34.433,-68.2678
34.434,-68.1763
34.435,-68.2678
34.436,-68.2678
34.437,-68.0847
34.438,-68.1458
34.439,-68.2068
34.44,-68.1458
34.441,-68.2068
34.442,-68.2983
34.443,-68.2068
34.444,-68.0237
34.445,-68.0847
34.446,-68.1152
34.447,-68.2068
34.448,-68.0847
34.449,-68.0237
34.45,-68.3289
34.451,-68.2983
34.452,-68.2983
34.453,-68.2678
34.454,-68.1763
34.455,-68.2678
34.456,-68.1763
34.457,-68.1763
34.458,-68.1763
34.459,-67.9626
34.46,-68.0847
34.461,-68.0847
34.462,-68.0542
34.463,-68.1152
34.464,-68.1763
34.465,-68.2068
34.466,-68.2068
34.467,-68.2373
34.468,-68.0847
34.469,-68.1763
34.47,-68.1763
34.471,-68.0237
34.472,-68.1458
34.473,-68.1458
34.474,-68.1152
34.475,-68.1763
34.476,-68.1763
34.477,-67.9626
34.478,-68.0542
34.479,-68.1152
34.48,-68.1152
34.481,-68.1458
34.482,-68.2068
34.483,-68.1763
34.484,-68.2068
34.485,-68.2678
34.486,-68.0542
34.487,-68.2373
34.488,-68.2373
34.489,-68.1458
34.49,-67.9932
34.491,-68.1458
34.492,-68.0847
34.493,-68.0542
34.494,-68.1152
34.495,-68.0237
34.496,-68.1458
34.497,-68.0542
34.498,-68.0542
34.499,-67.9626
34.5,-67.9321
34.501,-68.1763
34.502,-68.2373
34.503,-68.0237
34.504,-68.1152
34.505,-68.0542
34.506,-67.9932
34.507,-68.0542
34.508,-68.0542
34.509,-68.0542
34.51,-68.0237
34.511,-68.0237
34.512,-67.9321
34.513,-68.0542
34.514,-67.9626
34.515,-68.0542
34.516,-67.9932
34.517,-67.9932
34.518,-67.9626
34.519,-67.9932
34.52,-68.0237
34.521,-67.9321
34.522,-68.0237
34.523,-67.8406
34.524,-67.9932
34.525,-68.0542
34.526,-67.9321
34.527,-67.8711
34.528,-67.8711
34.529,-67.8711
34.53,-67.8711
34.531,-67.8711
34.532,-67.9016
34.533,-67.9626
34.534,-67.8406
34.535,-67.9016
34.536,-68.0237
34.537,-67.9932
34.538,-67.8101
34.539,-67.9321
34.54,-67.8406
34.541,-67.9932
34.542,-67.7795
34.543,-67.9321
34.544,-67.749
34.545,-67.8406
34.546,-67.8101
34.547,-67.9016
34.548,-67.8101
34.549,-67.8406
34.55,-67.9321
34.551,-67.9626
34.552,-67.8406
34.553,-67.9016
34.554,-67.9016
34.555,-67.9016
34.556,-67.7795
34.557,-67.8406
34.558,-67.8406
34.559,-67.8406
34.56,-67.8406
34.561,-67.9016
34.562,-67.8101
34.563,-67.7795
34.564,-67.8101
34.565,-67.8101
34.566,-67.8711
34.567,-67.8711
34.568,-67.8711
34.569,-67.8711
34.57,-67.8711
34.571,-67.8406
34.572,-67.7185
34.573,-67.749
34.574,-67.627
34.575,-67.627
34.576,-67.7185
34.577,-67.688
34.578,-67.7185
34.579,-67.8101
34.58,-67.7795
34.581,-67.7185
34.582,-67.8101
34.583,-67.7185
34.584,-67.8711
34.585,-67.7185
34.586,-67.749
34.587,-67.627
34.588,-67.688
34.589,-67.5354
34.59,-67.627
34.591,-67.5659
34.592,-67.627
34.593,-67.5964
34.594,-67.5659
34.595,-67.4744
34.596,-67.6575
34.597,-67.7185
34.598,-67.6575
34.599,-67.627
34.6,-67.5354
34.601,-67.688
34.602,-67.688
34.603,-67.5964
34.604,-67.5659
34.605,-67.6575
34.606,-67.5354
34.607,-67.5964
34.608,-67.5659
34.609,-67.5354
34.61,-67.4744
34.611,-67.5049
34.612,-67.3828
34.613,-67.4438
34.614,-67.5049
34.615,-67.627
34.616,-67.5354
34.617,-67.5354
34.618,-67.5659
34.619,-67.4133
34.62,-67.5354
34.621,-67.4133
34.622,-67.5049
34.623,-67.3828
34.624,-67.5964
34.625,-67.5659
34.626,-67.4438
34.627,-67.3523
34.628,-67.2607
34.629,-67.3523
34.63,-67.5354
34.631,-67.3523
34.632,-67.4744
34.633,-67.4438
34.634,-67.4133
34.635,-67.4438
34.636,-67.4133
34.637,-67.4438
34.638,-67.3218
34.639,-67.4133
34.64,-67.4133
34.641,-67.4438
34.642,-67.3523
34.643,-67.3218
34.644,-67.3523
34.645,-67.3523
34.646,-67.2607
34.647,-67.4133
34.648,-67.4133
34.649,-67.3523
34.65,-67.4133
34.651,-67.2607
34.652,-67.2607
34.653,-67.3523
34.654,-67.4133
34.655,-67.3523
34.656,-67.3828
34.657,-67.3828
34.658,-67.2913
34.659,-67.4133
34.66,-67.3218
34.661,-67.1997
34.662,-67.3218
34.663,-67.2302
34.664,-67.3523
34.665,-67.1692
34.666,-67.3218
34.667,-67.3523
34.668,-67.3523
34.669,-67.4133
34.67,-67.3218
34.671,-67.2913
34.672,-67.2607
34.673,-67.2302
34.674,-67.1387
34.675,-67.2913
34.676,-67.1997
34.677,-67.1692
34.678,-67.1997
34.679,-67.2302
34.68,-67.1387
34.681,-67.2913
34.682,-67.0776
34.683,-67.2607
34.684,-67.4133
34.685,-67.2302
34.686,-67.3523
34.687,-67.2607
34.688,-67.2302
34.689,-67.1997
34.69,-67.2607
34.691,-67.1082
34.692,-67.1082
34.693,-67.1997
34.694,-67.2607
34.695,-67.1692
34.696,-67.2302
34.697,-67.1997
34.698,-67.2302
34.699,-67.0166
34.7,-67.2913
34.701,-67.2302
34.702,-67.1387
34.703,-67.1387
34.704,-67.1997
34.705,-67.0776
34.706,-67.1082
34.707,-66.925
34.708,-67.1387
34.709,-67.0166
34.71,-67.0166
34.711,-67.0776
34.712,-66.9861
34.713,-66.864
34.714,-67.1082
34.715,-67.0776
34.716,-67.0471
34.717,-66.925
34.718,-66.9556
34.719,-66.9861
34.72,-66.9556
34.721,-66.803
34.722,-67.0471
34.723,-66.925
34.724,-66.925
34.725,-66.8335
34.726,-66.925
34.727,-66.8945
34.728,-66.8335
34.729,-66.8335
34.73,-66.8945
34.731,-66.8945
34.732,-66.9556
34.733,-66.864
34.734,-67.1387
34.735,-66.8945
34.736,-66.925
34.737,-66.8945
34.738,-66.864
34.739,-66.803
34.74,-66.8335
34.741,-66.7725
34.742,-66.7114
34.743,-66.7419
34.744,-66.8945
34.745,-66.7419
34.746,-66.803
34.747,-66.8335
34.748,-66.803
34.749,-66.8335
34.75,-66.8335
34.751,-66.7114
34.752,-66.7419
34.753,-66.7725
34.754,-66.7419
34.755,-66.8335
34.756,-66.6199
34.757,-66.8335
34.758,-66.6809
34.759,-66.6199
34.76,-66.6504
34.761,-66.5283
34.762,-66.5894
34.763,-66.7114
34.764,-66.6809
34.765,-66.7114
34.766,-66.803
34.767,-66.6809
34.768,-66.6504
34.769,-66.6504
34.77,-66.7114
34.771,-66.5894
34.772,-66.803
34.773,-66.5283
34.774,-66.6199
34.775,-66.5894
34.776,-66.5588
34.777,-66.5588
34.778,-66.4673
34.779,-66.5894
34.78,-66.5894
34.781,-66.5894
34.782,-66.6504
34.783,-66.7114
34.784,-66.7419
34.785,-66.5588
34.786,-66.5894
34.787,-66.6809
34.788,-66.5894
34.789,-66.5283
34.79,-66.4673
34.791,-66.4368
34.792,-66.5588
34.793,-66.5588
34.794,-66.4673
34.795,-66.4673
34.796,-66.4978
34.797,-66.5283
34.798,-66.3147
34.799,-66.4978
34.8,-66.5894
34.801,-66.4978
34.802,-66.4673
34.803,-66.3452
34.804,-66.4978
34.805,-66.4673
34.806,-66.3757
34.807,-66.4368
34.808,-66.4063
34.809,-66.3757
34.81,-66.2537
34.811,-66.2842
34.812,-66.3452
34.813,-66.3147
34.814,-66.3452
34.815,-66.4063
34.816,-66.4368
34.817,-66.3757
34.818,-66.3452
34.819,-66.3757
34.82,-66.3452
34.821,-66.2537
34.822,-66.3757
34.823,-66.3147
34.824,-66.3452
34.825,-66.2842
34.826,-66.3147
34.827,-66.3147
34.828,-66.1621
34.829,-66.1926
34.83,-66.2537
34.831,-66.2842
34.832,-66.3757
34.833,-66.2842
34.834,-66.2537
34.835,-66.2842
34.836,-66.2537
34.837,-66.1621
34.838,-66.2537
34.839,-66.1621
34.84,-66.2231
34.841,-66.2231
34.842,-66.1316
34.843,-66.1926
34.844,-66.0706
34.845,-66.1621
34.846,-66.1011
34.847,-66.1316
34.848,-66.1011
34.849,-66.1011
34.85,-66.1011
34.851,-66.1316
34.852,-66.1316
34.853,-66.1926
34.854,-65.9485
34.855,-66.0095
34.856,-66.0706
34.857,-65.9485
34.858,-66.1926
34.859,-66.1011
34.86,-66.1011
34.861,-65.9485
34.862,-65.9485
34.863,-65.979
34.864,-66.1316
34.865,-66.0706
34.866,-65.8875
34.867,-66.04
34.868,-66.0706
34.869,-65.979
34.87,-66.0706
34.871,-66.04
34.872,-65.918
34.873,-65.8569
34.874,-65.9485
34.875,-65.8569
34.876,-65.8569
34.877,-65.918
34.878,-65.8264
34.879,-65.979
34.88,-65.8875
34.881,-65.979
34.882,-65.918
34.883,-65.8569
34.884,-65.7959
34.885,-65.7959
34.886,-65.8569
34.887,-65.918
34.888,-65.918
34.889,-65.7654
34.89,-65.7654
34.891,-65.8264
34.892,-65.7959
34.893,-65.7654
34.894,-65.6738
34.895,-65.7349
34.896,-65.8569
34.897,-65.7043
34.898,-65.7043
34.899,-65.7349
34.9,-65.7043
34.901,-65.6128
34.902,-65.7959
34.903,-65.7959
34.904,-65.7654
34.905,-65.8569
34.906,-65.7654
34.907,-65.7043
34.908,-65.5823
34.909,-65.5823
34.91,-65.7043
34.911,-65.6128
34.912,-65.6738
34.913,-65.6433
34.914,-65.6433
34.915,-65.6738
34.916,-65.6738
34.917,-65.4602
34.918,-65.5212
34.919,-65.6738
34.92,-65.6738
34.921,-65.6433
34.922,-65.5212
34.923,-65.6433
34.924,-65.6128
34.925,-65.3687
34.926,-65.5518
34.927,-65.4907
34.928,-65.5212
34.929,-65.6128
34.93,-65.4297
34.931,-65.6128
34.932,-65.5212
34.933,-65.5518
34.934,-65.4907
34.935,-65.5823
34.936,-65.5212
34.937,-65.5823
34.938,-65.6128
34.939,-65.4297
34.94,-65.5518
34.941,-65.3992
34.942,-65.4297
34.943,-65.3381
34.944,-65.3992
34.945,-65.4297
34.946,-65.4297
34.947,-65.4297
34.948,-65.3687
34.949,-65.4297
34.95,-65.4907
34.951,-65.3992
34.952,-65.3992
34.953,-65.5212
34.954,-65.3687
34.955,-65.4602
34.956,-65.2771
34.957,-65.3381
34.958,-65.3381
34.959,-65.4297
34.96,-65.4297
34.961,-65.2466
34.962,-65.3076
34.963,-65.2771
34.964,-65.3076
34.965,-65.2161
34.966,-65.3076
34.967,-65.3076
34.968,-65.3687
34.969,-65.3381
34.97,-65.2161
34.971,-65.3992
34.972,-65.2771
34.973,-65.3076
34.974,-65.1855
34.975,-65.2161
34.976,-65.155
34.977,-65.2161
34.978,-65.1245
34.979,-65.1855
34.98,-65.0635
34.981,-65.2161
34.982,-65.1855
34.983,-65.0635
34.984,-65.1855
34.985,-65.155
34.986,-65.2161
34.987,-65.2161
34.988,-65.1245
34.989,-65.1245
34.99,-65.094
34.991,-65.0024
34.992,-65.155
34.993,-65.0024
34.994,-65.0024
34.995,-65.0024
34.996,-65.0635
34.997,-65.0635
34.998,-65.033
34.999,-65.0024
35,-65.1245
35.001,-65.094
35.002,-65.1245
35.003,-64.9414
35.004,-65.033
35.005,-65.033
35.006,-65.0635
35.007,-64.9719
35.008,-64.9719
35.009,-65.033
35.01,-65.094
35.011,-64.8804
35.012,-64.8499
35.013,-64.9414
35.014,-65.0024
35.015,-64.9109
35.016,-65.033
35.017,-65.0024
35.018,-65.094
35.019,-65.094
35.02,-64.9719
35.021,-64.9719
35.022,-64.9719
35.023,-64.7583
35.024,-64.8499
35.025,-64.9719
35.026,-64.9109
35.027,-64.8499
35.028,-64.9719
35.029,-64.7278
35.03,-64.8804
35.031,-64.8193
35.032,-64.8499
35.033,-65.0024
35.034,-64.9414
35.035,-65.0024
35.036,-64.9414
35.037,-64.8193
35.038,-64.7583
35.039,-64.8804
35.04,-64.8193
35.041,-64.8499
35.042,-64.8499
35.043,-64.8804
35.044,-64.7583
35.045,-64.6667
35.046,-64.6973
35.047,-64.8193
35.048,-64.7888
35.049,-64.6667
35.05,-64.8193
35.051,-64.7583
35.052,-64.7583
35.053,-64.7583
35.054,-64.8499
35.055,-64.6973
35.056,-64.8193
35.057,-64.8193
35.058,-64.6362
35.059,-64.6362
35.06,-64.5142
35.061,-64.6667
35.062,-64.8499
35.063,-64.6667
35.064,-64.6057
35.065,-64.7278
35.066,-64.8193
35.067,-64.6973
35.068,-64.7583
35.069,-64.8193
35.07,-64.6973
35.071,-64.7888
35.072,-64.6057
35.073,-64.6973
35.074,-64.6057
35.075,-64.6667
35.076,-64.5752
35.077,-64.4836
35.078,-64.6667
35.079,-64.6362
35.08,-64.5447
35.081,-64.7278
35.082,-64.6667
35.083,-64.5447
35.084,-64.5447
35.085,-64.6973
35.086,-64.6667
35.087,-64.6667
35.088,-64.6973
35.089,-64.6667
35.09,-64.6057
35.091,-64.7583
35.092,-64.5447
35.093,-64.4836
35.094,-64.5142
35.095,-64.6057
35.096,-64.6057
35.097,-64.5142
35.098,-64.6362
35.099,-64.6667
35.1,-64.5447
35.101,-64.6362
35.102,-64.5752
35.103,-64.6362
35.104,-64.5447
35.105,-64.6057
35.106,-64.3921
35.107,-64.5752
35.108,-64.5142
35.109,-64.5142
35.11,-64.5142
35.111,-64.5142
35.112,-64.4531
35.113,-64.5447
35.114,-64.4836
35.115,-64.5142
35.116,-64.5752
35.117,-64.5752
35.118,-64.6057
35.119,-64.6057
35.12,-64.3921
35.121,-64.4226
35.122,-64.3921
35.123,-64.3311
35.124,-64.4836
35.125,-64.3005
35.126,-64.3311
35.127,-64.3005
35.128,-64.4531
35.129,-64.3616
35.13,-64.3921
35.131,-64.4226
35.132,-64.3921
35.133,-64.4836
35.134,-64.4226
35.135,-64.4226
35.136,-64.4226
35.137,-64.3005
35.138,-64.3311
35.139,-64.3616
35.14,-64.3005
35.141,-64.3005
35.142,-64.2395
35.143,-64.2395
35.144,-64.2395
35.145,-64.2395
35.146,-64.209
35.147,-64.4226
35.148,-64.27
35.149,-64.1479
35.15,-64.209
35.151,-64.3616
35.152,-64.209
35.153,-64.2395
35.154,-64.3616
35.155,-64.209
35.156,-64.3005
35.157,-64.209
35.158,-64.209
35.159,-64.2395
35.16,-64.1174
35.161,-64.209
35.162,-64.1479
35.163,-64.2395
35.164,-64.1479
35.165,-64.2395
35.166,-64.209
35.167,-64.27
35.168,-64.3005
35.169,-64.3005
35.17,-64.1785
35.171,-64.1479
35.172,-64.27
35.173,-64.2395
35.174,-64.209
35.175,-64.209
35.176,-64.0869
35.177,-64.1479
35.178,-64.1479
35.179,-64.0564
35.18,-64.209
35.181,-64.2395
35.182,-63.9954
35.183,-64.27
35.184,-64.0259
35.185,-64.209
35.186,-64.1479
35.187,-64.2395
35.188,-64.0869
35.189,-63.9343
35.19,-64.1174
35.191,-64.1479
35.192,-64.0869
35.193,-64.0564
35.194,-64.0869
35.195,-64.1174
35.196,-63.9343
35.197,-64.0564
35.198,-64.1479
35.199,-64.0564
35.2,-64.0869
35.201,-64.1174
35.202,-64.2395
35.203,-64.0564
35.204,-64.0259
35.205,-64.0259
35.206,-64.0259
35.207,-63.9954
35.208,-64.0259
35.209,-64.0869
35.21,-63.9648
35.211,-63.9038
35.212,-63.9954
35.213,-63.9954
35.214,-64.0564
35.215,-63.9954
35.216,-64.0259
35.217,-64.1174
35.218,-64.0869
35.219,-64.0259
35.22,-63.8428
35.221,-63.9648
35.222,-63.9038
35.223,-63.8733
35.224,-63.9343
35.225,-63.8123
35.226,-63.9954
35.227,-63.8733
35.228,-63.8428
35.229,-63.7512
35.23,-63.9343
35.231,-63.9954
35.232,-63.8428
35.233,-63.9954
35.234,-63.8733
35.235,-63.9343
35.236,-64.0259
35.237,-63.8733
35.238,-63.8428
35.239,-63.7817
35.24,-63.8428
35.241,-63.8733
35.242,-63.8733
35.243,-63.6292
35.244,-63.8733
35.245,-63.8428
35.246,-63.8123
35.247,-63.9343
35.248,-63.8428
35.249,-63.8733
35.25,-63.9343
35.251,-64.0259
35.252,-63.8123
35.253,-63.8123
35.254,-63.9343
35.255,-63.7207
35.256,-63.8428
35.257,-63.8123
35.258,-63.8123
35.259,-63.8123
35.26,-63.7207
35.261,-63.7817
35.262,-63.7817
35.263,-63.8428
35.264,-63.8123
35.265,-63.8123
35.266,-63.7817
35.267,-63.8733
35.268,-63.9038
35.269,-63.7817
35.27,-63.7817
35.271,-63.7817
35.272,-63.7512
35.273,-63.6902
35.274,-63.7817
35.275,-63.7817
35.276,-63.8123
35.277,-63.6902
35.278,-63.6597
35.279,-63.7512
35.28,-63.7207
35.281,-63.6292
35.282,-63.8123
35.283,-63.6902
35.284,-63.6902
35.285,-63.6902
35.286,-63.6902
35.287,-63.6902
35.288,-63.2019
35.289,-61.4014
35.29,-55.6335
35.291,24.292
35.292,49.3774
35.293,44.9829
35.294,44.22
35.295,43.9758
35.296,44.1284
35.297,43.9758
35.298,44.0979
35.299,44.3115
35.3,44.4031
35.301,44.5862
35.302,44.8303
35.303,45.105
35.304,45.105
35.305,45.2576
35.306,45.5933
35.307,45.5627
35.308,45.8069
35.309,45.8984
35.31,45.8679
35.311,45.7764
35.312,45.7764
35.313,45.8679
35.314,45.8069
35.315,45.6848
35.316,45.6238
35.317,45.4102
35.318,45.2881
35.319,45.166
35.32,45.105
35.321,45.0134
35.322,44.9524
35.323,44.7388
35.324,44.5251
35.325,44.6167
35.326,44.3115
35.327,44.22
35.328,44.0979
35.329,44.0979
35.33,43.7622
35.331,43.6401
35.332,43.6096
35.333,43.2129
35.334,43.1519
35.335,42.9688
35.336,42.6941
35.337,42.511
35.338,42.4194
35.339,42.3279
35.34,42.0227
35.341,41.9617
35.342,41.8701
35.343,41.7786
35.344,41.4429
35.345,41.2598
35.346,41.1377
35.347,40.9851
35.348,40.8325
35.349,40.5884
35.35,40.3137
35.351,40.1001
35.352,39.8865
35.353,39.7034
35.354,39.4287
35.355,39.3066
35.356,39.2761
35.357,38.8794
35.358,38.6658
35.359,38.5742
35.36,38.3301
35.361,38.0859
35.362,37.8723
35.363,37.7808
35.364,37.5671
35.365,37.2314
35.366,36.8958
35.367,36.8652
35.368,36.5601
35.369,36.3159
35.37,36.0718
35.371,35.8582
35.372,35.8276
35.373,35.5835
35.374,35.2783
35.375,34.8206
35.376,34.6069
35.377,34.5459
35.378,34.3323
35.379,34.1187
35.38,33.7524
35.381,33.5999
35.382,33.4167
35.383,33.1116
35.384,32.6843
35.385,32.5012
35.386,32.3181
35.387,31.9519
35.388,31.7993
35.389,31.5857
35.39,31.2195
35.391,31.0974
35.392,30.8228
35.393,30.5481
35.394,30.3955
35.395,30.0293
35.396,29.6936
35.397,29.3274
35.398,29.0833
35.399,28.7476
35.4,28.656
35.401,28.2898
35.402,28.0151
35.403,27.7405
35.404,27.3132
35.405,27.0691
35.406,26.886
35.407,26.5503
35.408,26.3672
35.409,25.7874
35.41,25.6348
35.411,25.238
35.412,24.9329
35.413,24.5972
